-60,-40,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-60,-30,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-60,-25,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-60,-20,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-60,-15,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-60,0,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-60,5,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-60,10,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-55,-70,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
-55,-65,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 37
-55,-60,-10,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 37
-55,-55,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 37
-55,-50,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 37
-55,-45,-10,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20
-55,-40,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 20
-55,-25,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-55,-15,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-55,0,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 21
-55,5,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-55,10,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-55,15,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-55,20,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-55,25,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-55,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-55,35,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-55,40,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-55,45,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 47
-50,-75,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 19
-50,-70,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 19
-50,-65,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 37
-50,-60,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
-50,-55,-10,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20
-50,-50,-10,Temporal Lobe,Inferior Temporal Gyrus,Brodmann area 20
-50,-45,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
-50,-40,-10,Temporal Lobe,Middle Temporal Gyrus,Brodmann area 20
-50,-5,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 21
-50,0,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-50,5,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-50,15,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-50,20,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-50,25,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-50,35,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-50,40,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-50,45,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 47
-50,50,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 47
-45,-80,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
-45,-75,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-45,-70,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-45,-65,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
-45,-55,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
-45,-50,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
-45,-45,-10,Temporal Lobe,Sub-Gyral,Brodmann area 37
-45,-10,-10,Temporal Lobe,Sub-Gyral,Brodmann area 21
-45,0,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 13
-45,5,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-45,10,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-45,15,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-45,20,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-45,25,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-45,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-45,35,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-45,40,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-45,45,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-45,50,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-45,55,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-40,-85,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
-40,-80,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-40,-75,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-40,-65,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-40,-60,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
-40,-30,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
-40,-15,-10,Temporal Lobe,Sub-Gyral,Brodmann area 21
-40,-10,-10,Temporal Lobe,Sub-Gyral,Brodmann area 21
-40,-5,-10,Temporal Lobe,Sub-Gyral,Brodmann area 21
-40,0,-10,Temporal Lobe,Sub-Gyral,Brodmann area 13
-40,15,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-40,20,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-40,25,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-40,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-40,35,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-40,50,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-40,55,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-35,-90,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
-35,-85,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
-35,-80,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-35,-70,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-35,-55,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
-35,-50,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
-35,-45,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
-35,-40,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 37
-35,-35,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
-35,-30,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
-35,-20,-10,Limbic Lobe,Parahippocampal Gyrus,Hippocampus
-35,-15,-10,Temporal Lobe,Caudate,Caudate Tail
-35,5,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
-35,10,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 13
-35,15,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-35,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-35,35,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-35,55,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-35,60,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-30,-90,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
-30,-85,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
-30,-80,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-30,-75,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-30,-70,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-30,-50,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 37
-30,-45,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 37
-30,-40,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 37
-30,-35,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
-30,-30,-10,Temporal Lobe,Sub-Gyral,Hippocampus
-30,-25,-10,Temporal Lobe,Sub-Gyral,Hippocampus
-30,-20,-10,Temporal Lobe,Sub-Gyral,Hippocampus
-30,-15,-10,Limbic Lobe,Parahippocampal Gyrus,Hippocampus
-30,20,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-30,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-30,35,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 47
-30,40,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-30,45,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-30,50,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-30,55,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-30,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-25,-95,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 17
-25,-90,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
-25,-85,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-25,-75,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-25,-70,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-25,-65,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-25,-60,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-25,-55,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-25,-50,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 37
-25,-45,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 37
-25,-40,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
-25,-35,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
-25,-30,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
-25,-20,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
-25,-10,-10,Limbic Lobe,Parahippocampal Gyrus,Amygdala
-25,-5,-10,Limbic Lobe,Parahippocampal Gyrus,Amygdala
-25,5,-10,Frontal Lobe,Subcallosal Gyrus,Brodmann area 34
-25,15,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-25,25,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-25,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-25,35,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-25,40,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-25,45,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-25,50,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
-25,55,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
-25,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-25,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-20,-95,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 17
-20,-90,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 18
-20,-85,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
-20,-80,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-20,-75,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-20,-70,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-20,-65,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-20,-60,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
-20,-40,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
-20,-35,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35
-20,-30,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
-20,-25,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
-20,-20,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35
-20,-15,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
-20,-10,-10,Sub-lobar,*,Amygdala
-20,-5,-10,Limbic Lobe,Parahippocampal Gyrus,Amygdala
-20,0,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 34
-20,5,-10,Sub-lobar,Lentiform Nucleus,Putamen
-20,10,-10,Sub-lobar,Lentiform Nucleus,Putamen
-20,15,-10,Frontal Lobe,Subcallosal Gyrus,Brodmann area 47
-20,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
-20,55,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-20,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 11
-20,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-15,-95,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 17
-15,-90,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 17
-15,-85,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-15,-80,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-15,-75,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-15,-10,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
-15,-5,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
-15,5,-10,Sub-lobar,Lentiform Nucleus,Putamen
-15,10,-10,Sub-lobar,Lentiform Nucleus,Putamen
-15,15,-10,Frontal Lobe,Subcallosal Gyrus,Brodmann area 47
-15,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 11
-15,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-10,-95,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 17
-10,-90,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-10,-85,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-10,-80,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-10,5,-10,Sub-lobar,*,*
-10,10,-10,Sub-lobar,*,*
-10,25,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 11
-10,35,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
-10,55,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-10,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-5,-100,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-5,-95,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-5,-90,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-5,-85,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-5,-80,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
-5,-5,-10,Sub-lobar,*,Hypothalamus
-5,5,-10,Frontal Lobe,Subcallosal Gyrus,Brodmann area 25
-5,10,-10,Frontal Lobe,Subcallosal Gyrus,Brodmann area 25
-5,15,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 25
-5,20,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 32
-5,25,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 11
-5,30,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 32
-5,35,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 32
-5,40,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
-5,45,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
-5,50,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 11
-5,55,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
-5,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
-5,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
0,-95,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
0,-90,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
0,5,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 25
0,10,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 25
0,15,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 25
5,-100,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
5,-95,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
5,-90,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
5,-85,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
5,-5,-10,Sub-lobar,*,Hypothalamus
5,0,-10,*,*,Hypothalamus
5,5,-10,Frontal Lobe,Subcallosal Gyrus,Brodmann area 25
5,10,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 25
5,15,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 25
5,20,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 32
5,25,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 32
5,30,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 32
5,35,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 32
5,40,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 11
5,45,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
5,50,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
5,55,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
5,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
5,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 11
10,-95,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 17
10,-90,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
10,-85,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
10,-80,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
10,5,-10,Sub-lobar,*,*
10,10,-10,Sub-lobar,*,*
10,20,-10,Frontal Lobe,Subcallosal Gyrus,Brodmann area 25
10,25,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 11
10,35,-10,Limbic Lobe,Anterior Cingulate,Brodmann area 32
10,40,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
10,55,-10,Frontal Lobe,Medial Frontal Gyrus,Brodmann area 10
10,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
10,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
15,-95,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 17
15,-90,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 17
15,-85,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
15,-80,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
15,-75,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
15,-10,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
15,-5,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
15,5,-10,Sub-lobar,Lentiform Nucleus,Putamen
15,10,-10,Sub-lobar,Lentiform Nucleus,Putamen
15,15,-10,Sub-lobar,*,*
15,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 11
15,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
20,-95,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 17
20,-85,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 18
20,-80,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
20,-75,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
20,-70,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
20,-40,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
20,-35,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35
20,-30,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35
20,-25,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35
20,-20,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 35
20,-15,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
20,-10,-10,Limbic Lobe,Parahippocampal Gyrus,Amygdala
20,-5,-10,Limbic Lobe,Parahippocampal Gyrus,Amygdala
20,0,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 34
20,5,-10,Sub-lobar,Lentiform Nucleus,Putamen
20,10,-10,Sub-lobar,Lentiform Nucleus,Putamen
20,15,-10,Frontal Lobe,Subcallosal Gyrus,Brodmann area 47
20,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 11
20,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
25,-95,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 17
25,-90,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
25,-85,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
25,-75,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
25,-70,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
25,-65,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
25,-60,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
25,-55,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
25,-50,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 37
25,-45,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 37
25,-40,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
25,-35,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
25,-30,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
25,-20,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 28
25,-10,-10,Sub-lobar,*,Amygdala
25,-5,-10,Limbic Lobe,Parahippocampal Gyrus,Amygdala
25,5,-10,Frontal Lobe,Subcallosal Gyrus,Brodmann area 34
25,15,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
25,25,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
25,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
25,35,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
25,40,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
25,45,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
25,50,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
25,55,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
25,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
25,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
30,-90,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
30,-85,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
30,-80,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
30,-75,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
30,-70,-10,Occipital Lobe,Lingual Gyrus,Brodmann area 18
30,-50,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 37
30,-45,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 37
30,-40,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
30,-35,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
30,-30,-10,Temporal Lobe,Sub-Gyral,Hippocampus
30,-25,-10,Temporal Lobe,Sub-Gyral,Hippocampus
30,-20,-10,Limbic Lobe,Parahippocampal Gyrus,Hippocampus
30,-15,-10,Limbic Lobe,Parahippocampal Gyrus,Hippocampus
30,-5,-10,Limbic Lobe,Parahippocampal Gyrus,Amygdala
30,20,-10,Frontal Lobe,Sub-Gyral,Brodmann area 47
30,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
30,35,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 47
30,40,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
30,45,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
30,50,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
30,55,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
30,60,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
30,65,-10,Frontal Lobe,Superior Frontal Gyrus,Brodmann area 10
35,-90,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
35,-85,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
35,-80,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
35,-70,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
35,-50,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
35,-45,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 37
35,-40,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 37
35,-35,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
35,-30,-10,Temporal Lobe,Sub-Gyral,Hippocampus
35,-25,-10,Temporal Lobe,Sub-Gyral,Hippocampus
35,-15,-10,Temporal Lobe,Caudate,Caudate Tail
35,5,-10,Temporal Lobe,Superior Temporal Gyrus,Brodmann area 38
35,10,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 13
35,15,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
35,20,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
35,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
35,35,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
35,55,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
35,60,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
40,-85,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
40,-80,-10,Occipital Lobe,Middle Occipital Gyrus,Brodmann area 18
40,-75,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
40,-70,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
40,-65,-10,Occipital Lobe,Fusiform Gyrus,Brodmann area 19
40,-60,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
40,-55,-10,Temporal Lobe,Fusiform Gyrus,Brodmann area 37
40,-30,-10,Limbic Lobe,Parahippocampal Gyrus,Brodmann area 36
40,-15,-10,Temporal Lobe,Sub-Gyral,Brodmann area 21
40,-10,-10,Temporal Lobe,Sub-Gyral,Brodmann area 21
40,-5,-10,Temporal Lobe,Sub-Gyral,Brodmann area 21
40,15,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
40,20,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
40,25,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
40,30,-10,Frontal Lobe,Inferior Frontal Gyrus,Brodmann area 47
40,35,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
40,50,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
40,55,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 11
40,60,-10,Frontal Lobe,Middle Frontal Gyrus,Brodmann area 10
45,-85,-10,Occipital Lobe,Inferior Occipital Gyrus,Brodmann area 18
